Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),ReturnsFile,param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
UNIUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,-12.377960791999998,4,50.0,reports_walkforward/returns_UNIUSDT_15min.pkl,10,52,62,6,28,40,False
UNIUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-13.026716172000052,12,66.66666666666666,reports_walkforward/returns_UNIUSDT_15min.pkl,22,18,62,2,30,66,False
UNIUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,7.348379328000032,13,76.92307692307693,reports_walkforward/returns_UNIUSDT_15min.pkl,20,72,54,3,64,74,False
UNIUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-13.190293675999998,5,60.0,reports_walkforward/returns_UNIUSDT_30min.pkl,14,52,56,3,58,60,False
UNIUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-5.395953107999962,15,80.0,reports_walkforward/returns_UNIUSDT_30min.pkl,4,6,74,4,38,40,False
UNIUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,6.377938812000039,18,88.88888888888889,reports_walkforward/returns_UNIUSDT_30min.pkl,6,32,60,5,62,38,False
UNIUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,18.056743476000058,6,83.33333333333334,reports_walkforward/returns_UNIUSDT_30min.pkl,14,30,60,2,22,14,False
UNIUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,36.014204459999966,18,88.88888888888889,reports_walkforward/returns_UNIUSDT_30min.pkl,8,6,76,4,64,72,False
UNIUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-7.281321404000007,2,0.0,reports_walkforward/returns_UNIUSDT_30min.pkl,6,56,56,3,44,38,False
UNIUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.847107883999944,18,83.33333333333334,reports_walkforward/returns_UNIUSDT_30min.pkl,10,6,68,4,32,16,False
UNIUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-29.986245403999977,11,63.63636363636363,reports_walkforward/returns_UNIUSDT_30min.pkl,4,14,64,4,38,22,False
UNIUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-2.9911492200000445,9,44.44444444444444,reports_walkforward/returns_UNIUSDT_30min.pkl,14,10,62,2,32,50,False
UNIUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.6499971480000033,50,64.0,reports_walkforward/returns_UNIUSDT_30min.pkl,4,16,54,7,60,26,False
UNIUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.4891466720000412,18,66.66666666666666,reports_walkforward/returns_UNIUSDT_30min.pkl,12,8,60,2,28,52,False
UNIUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-2.6673967959999434,11,72.72727272727273,reports_walkforward/returns_UNIUSDT_30min.pkl,8,8,60,4,60,50,True
UNIUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-3.186589484000002,1,0.0,reports_walkforward/returns_UNIUSDT_30min.pkl,10,50,60,8,14,48,True
UNIUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.3025544,1,0.0,reports_walkforward/returns_UNIUSDT_30min.pkl,6,76,60,7,76,24,True
UNIUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-0.249245060000014,1,0.0,reports_walkforward/returns_UNIUSDT_30min.pkl,12,56,60,9,4,38,True
UNIUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,2.50548262000001,7,85.71428571428571,reports_walkforward/returns_UNIUSDT_30min.pkl,16,30,58,5,52,74,True
UNIUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,-0.16755482799997168,11,36.36363636363637,reports_walkforward/returns_UNIUSDT_30min.pkl,12,46,42,4,42,38,True
UNIUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.02335294399995469,18,55.55555555555556,reports_walkforward/returns_UNIUSDT_30min.pkl,12,70,50,2,28,70,True
UNIUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-3.7925797479999357,21,57.14285714285714,reports_walkforward/returns_UNIUSDT_30min.pkl,6,4,64,3,20,48,True
UNIUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-0.6812185120000369,5,80.0,reports_walkforward/returns_UNIUSDT_30min.pkl,12,4,84,5,28,78,True
UNIUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,3.0867534639999805,6,100.0,reports_walkforward/returns_UNIUSDT_30min.pkl,8,68,56,4,44,22,True
UNIUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-6.999953992000007,2,50.0,reports_walkforward/returns_UNIUSDT_30min.pkl,6,20,70,5,22,66,True
UNIUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,11.35670487999998,13,69.23076923076923,reports_walkforward/returns_UNIUSDT_30min.pkl,12,72,56,7,48,10,False
UNIUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,31.777726815999998,10,70.0,reports_walkforward/returns_UNIUSDT_30min.pkl,8,72,56,4,26,44,False
UNIUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,19.864240828000025,4,75.0,reports_walkforward/returns_UNIUSDT_30min.pkl,6,38,64,3,16,30,False
UNIUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-14.852121860000011,1,0.0,reports_walkforward/returns_UNIUSDT_30min.pkl,6,38,64,4,8,54,False
UNIUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,2.097464908000002,7,71.42857142857143,reports_walkforward/returns_UNIUSDT_30min.pkl,18,10,74,3,28,62,False
UNIUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,-15.860697704000016,3,66.66666666666666,reports_walkforward/returns_UNIUSDT_30min.pkl,8,40,62,4,20,36,False
UNIUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-7.642550816000004,10,70.0,reports_walkforward/returns_UNIUSDT_30min.pkl,22,30,54,2,26,46,False
UNIUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,3.5315669800000338,11,63.63636363636363,reports_walkforward/returns_UNIUSDT_30min.pkl,10,38,54,2,44,68,False
1000SHIBUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-3.800777067196026,4,50.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,6,16,70,4,22,10,False
1000SHIBUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,1.4467751476160418,4,50.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,4,68,54,6,6,68,False
1000SHIBUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.7301375045639436,14,64.28571428571429,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,4,28,58,5,36,16,False
1000SHIBUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.6765459887759784,1,0.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,4,12,74,7,62,28,False
1000SHIBUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,24.49463412624788,24,79.16666666666666,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,4,16,56,6,28,62,False
1000SHIBUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-9.681209637751987,1,0.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,4,12,74,4,56,66,True
1000SHIBUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.7788323004080073,15,73.33333333333333,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,4,6,62,6,22,42,False
1000SHIBUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-10.896218173544003,5,40.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,6,16,64,4,48,10,False
1000SHIBUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,1.2795693867319935,3,66.66666666666666,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,4,16,66,4,32,70,True
1000SHIBUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,1.4702107865760095,38,63.1578947368421,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,4,74,46,8,56,66,False
1000SHIBUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-1.2143014691999965,6,83.33333333333334,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,12,14,56,9,10,44,False
1000SHIBUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,5.0625220022520345,10,80.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,16,74,46,4,14,50,False
1000SHIBUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,2.7622821874480286,7,100.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,16,38,50,9,52,42,False
1000SHIBUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,6.875067942575996,13,61.53846153846154,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,16,40,48,9,70,60,False
1000SHIBUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-0.23634734689199632,5,60.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,6,14,60,3,68,62,True
1000SHIBUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-0.25722604630799006,1,0.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,18,60,60,9,20,54,True
1000SHIBUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,-0.9355877519920064,7,57.14285714285714,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,10,42,50,2,18,68,True
1000SHIBUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.34323017693200786,3,100.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,8,54,48,5,10,24,True
1000SHIBUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.677064447227993,3,33.33333333333333,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,18,8,78,8,66,60,True
1000SHIBUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-1.6302565909719902,4,50.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,18,38,54,8,34,72,False
1000SHIBUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,2.5144879510600404,5,80.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,12,8,62,2,20,58,True
1000SHIBUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-5.656596938559999,2,50.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,8,14,68,3,22,56,True
1000SHIBUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,16.314109885579974,21,100.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,8,10,50,4,40,26,False
1000SHIBUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,10.012618121896,4,100.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,8,72,56,5,64,44,False
1000SHIBUSDT,1H,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-4.956694402367978,1,0.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,6,72,56,6,64,16,False
1000SHIBUSDT,1H,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-3.5177053231639888,1,0.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,8,64,56,6,14,70,False
1000SHIBUSDT,1H,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.5146909020280486,15,86.66666666666667,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,6,32,54,6,18,30,False
1000SHIBUSDT,1H,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,2.782337673199975,14,64.28571428571429,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,6,6,56,6,60,78,False
1000SHIBUSDT,1H,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-9.749347905223981,5,40.0,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,8,10,64,2,78,34,True
1000SHIBUSDT,1H,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.2825659749200238,6,66.66666666666666,reports_walkforward/returns_1000SHIBUSDT_1H.pkl,14,58,50,2,60,70,True
1000SHIBUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-6.214275698443994,7,57.14285714285714,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,4,30,64,4,68,22,False
1000SHIBUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.8842087735760007,3,33.33333333333333,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,4,30,64,8,66,22,False
1000SHIBUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,1.1321205811279489,24,70.83333333333334,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,4,72,56,9,50,64,False
1000SHIBUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.525837425276011,2,50.0,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,22,24,64,5,70,60,False
1000SHIBUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,23.877060232808024,32,68.75,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,4,46,58,9,44,48,False
1000SHIBUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,4.615350715348021,5,60.0,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,12,44,58,6,26,66,False
1000SHIBUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-1.1139343957160097,7,71.42857142857143,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,18,28,56,6,64,48,False
1000SHIBUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,3.1533293074399893,14,85.71428571428571,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,4,10,66,9,68,76,False
1000SHIBUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,1.0776079489880797,26,73.07692307692307,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,4,12,60,7,22,34,False
1000SHIBUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-0.7070123065360367,42,59.523809523809526,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,6,12,50,5,40,38,False
1000SHIBUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-0.21995870135599338,8,75.0,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,16,10,64,7,60,32,False
1000SHIBUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-1.243854887415996,17,76.47058823529412,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,8,16,56,8,18,38,False
1000SHIBUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-2.0165313017200037,15,73.33333333333333,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,14,10,56,7,48,10,False
1000SHIBUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.6080105759119991,6,83.33333333333334,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,18,14,56,3,22,70,True
1000SHIBUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-0.7976226317920609,30,66.66666666666666,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,20,24,44,7,50,22,False
1000SHIBUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-8.462794357940007,4,50.0,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,22,38,56,8,62,54,False
1000SHIBUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.5473946159959553,11,81.81818181818183,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,18,38,52,5,46,74,True
1000SHIBUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.7147642781439867,3,100.0,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,20,30,52,2,72,56,True
1000SHIBUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.9835308009639832,8,75.0,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,12,16,58,3,62,48,True
1000SHIBUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-2.2383653705439044,17,58.82352941176471,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,14,70,52,7,32,72,False
1000SHIBUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,3.3799572029759917,13,76.92307692307693,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,14,4,78,5,12,70,False
1000SHIBUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.7779774358999347,24,83.33333333333334,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,8,8,58,6,78,72,False
1000SHIBUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,11.38916688835998,27,96.29629629629629,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,16,18,48,4,70,56,False
1000SHIBUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,15.827168955063907,41,78.04878048780488,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,4,10,60,6,72,20,False
1000SHIBUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,2.2831770081999547,37,83.78378378378379,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,4,8,60,6,12,68,False
1000SHIBUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-12.481066063652001,4,25.0,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,6,36,60,3,48,14,False
1000SHIBUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-0.8653097222680817,18,61.111111111111114,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,10,68,52,8,46,34,False
1000SHIBUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,-1.634459247852027,27,81.48148148148148,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,6,16,56,4,78,62,False
1000SHIBUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-8.55831898256001,9,55.55555555555556,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,16,12,62,2,18,18,False
1000SHIBUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.36994979291593566,14,64.28571428571429,reports_walkforward/returns_1000SHIBUSDT_30min.pkl,6,34,56,8,74,26,True
FILUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-18.38514395999996,23,65.21739130434783,reports_walkforward/returns_FILUSDT_15min.pkl,4,10,68,2,64,64,False
FILUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-7.295342348,1,0.0,reports_walkforward/returns_FILUSDT_15min.pkl,18,8,86,3,26,20,False
FILUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-0.49161063199997246,17,64.70588235294117,reports_walkforward/returns_FILUSDT_15min.pkl,22,36,56,2,66,38,False
FILUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,16.992686439999982,4,75.0,reports_walkforward/returns_FILUSDT_15min.pkl,6,8,86,8,34,52,False
FILUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,16.255103179999896,37,83.78378378378379,reports_walkforward/returns_FILUSDT_15min.pkl,6,30,58,5,24,50,False
FILUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-18.632480744000002,1,0.0,reports_walkforward/returns_FILUSDT_15min.pkl,20,12,78,2,76,18,False
FILUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-0.5274401479999136,41,87.8048780487805,reports_walkforward/returns_FILUSDT_15min.pkl,8,12,60,6,34,44,False
FILUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-26.758948540000038,6,66.66666666666666,reports_walkforward/returns_FILUSDT_15min.pkl,8,60,62,4,24,48,False
FILUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,1.8002724600000075,3,66.66666666666666,reports_walkforward/returns_FILUSDT_15min.pkl,18,68,60,6,36,42,True
FILUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-3.3306223079999975,41,85.36585365853658,reports_walkforward/returns_FILUSDT_15min.pkl,8,10,60,4,22,76,False
FILUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-3.8700868000000055,15,53.333333333333336,reports_walkforward/returns_FILUSDT_15min.pkl,12,4,60,2,70,50,True
FILUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.0,0,0.0,reports_walkforward/returns_FILUSDT_15min.pkl,16,12,50,1,24,18,False
FILUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.6013301080000089,1,0.0,reports_walkforward/returns_FILUSDT_15min.pkl,16,44,66,9,36,38,True
FILUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-0.45975803199995724,17,58.82352941176471,reports_walkforward/returns_FILUSDT_15min.pkl,12,14,52,8,46,44,True
FILUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-2.7582901239999957,6,16.666666666666664,reports_walkforward/returns_FILUSDT_15min.pkl,16,76,52,2,48,28,True
FILUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,0.0,0,0.0,reports_walkforward/returns_FILUSDT_15min.pkl,12,34,76,1,20,32,True
FILUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_FILUSDT_15min.pkl,4,14,82,1,62,48,True
FILUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-0.7409355040000065,2,50.0,reports_walkforward/returns_FILUSDT_15min.pkl,12,4,84,3,44,22,True
FILUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,1.7545240119999805,9,88.88888888888889,reports_walkforward/returns_FILUSDT_15min.pkl,16,24,62,3,10,32,True
FILUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-5.940971276000018,14,57.14285714285714,reports_walkforward/returns_FILUSDT_15min.pkl,18,12,52,2,64,68,True
FILUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,1.7683909679999443,11,81.81818181818183,reports_walkforward/returns_FILUSDT_15min.pkl,20,22,58,4,30,12,False
FILUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.3797282439999883,7,71.42857142857143,reports_walkforward/returns_FILUSDT_15min.pkl,16,6,74,5,76,40,True
FILUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,7.667664027999899,45,88.88888888888889,reports_walkforward/returns_FILUSDT_15min.pkl,6,12,62,5,50,42,False
FILUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,23.286054280000013,50,74.0,reports_walkforward/returns_FILUSDT_15min.pkl,6,6,66,2,6,74,False
FILUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-0.0629368640000183,1,0.0,reports_walkforward/returns_FILUSDT_15min.pkl,4,68,64,6,36,74,False
FILUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-13.341443539999997,3,0.0,reports_walkforward/returns_FILUSDT_15min.pkl,4,22,72,8,50,30,False
FILUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,1.3815441760000047,9,55.55555555555556,reports_walkforward/returns_FILUSDT_15min.pkl,4,24,68,7,74,36,True
FILUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,-2.2232711399999827,7,71.42857142857143,reports_walkforward/returns_FILUSDT_15min.pkl,8,42,62,8,54,32,True
FILUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-19.277004356000017,1,0.0,reports_walkforward/returns_FILUSDT_15min.pkl,6,10,82,8,22,40,False
FILUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.0,0,0.0,reports_walkforward/returns_FILUSDT_15min.pkl,20,20,76,1,54,20,False
FILUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-19.96148138799998,2,0.0,reports_walkforward/returns_FILUSDT_30min.pkl,16,32,64,3,46,18,False
FILUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-10.964366431999984,4,50.0,reports_walkforward/returns_FILUSDT_30min.pkl,8,42,62,4,10,22,False
FILUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,1.600304344000003,12,66.66666666666666,reports_walkforward/returns_FILUSDT_30min.pkl,8,26,58,3,48,76,False
FILUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,10.326396192000043,19,94.73684210526315,reports_walkforward/returns_FILUSDT_30min.pkl,16,26,52,6,16,36,False
FILUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,9.632928980000056,13,76.92307692307693,reports_walkforward/returns_FILUSDT_30min.pkl,10,10,64,3,50,54,False
FILUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-13.861989700000056,4,50.0,reports_walkforward/returns_FILUSDT_30min.pkl,16,24,58,2,16,28,False
FILUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-1.8788656839999751,12,83.33333333333334,reports_walkforward/returns_FILUSDT_30min.pkl,16,28,52,6,10,68,False
FILUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-4.920634195999951,42,73.80952380952381,reports_walkforward/returns_FILUSDT_30min.pkl,4,22,52,3,52,78,False
FILUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-4.213926336000007,4,50.0,reports_walkforward/returns_FILUSDT_30min.pkl,10,14,72,3,38,48,False
FILUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-5.6053539119999884,5,40.0,reports_walkforward/returns_FILUSDT_30min.pkl,12,26,64,2,72,46,False
FILUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.21257481999998884,1,100.0,reports_walkforward/returns_FILUSDT_30min.pkl,12,20,62,2,48,30,True
FILUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-3.653566268000008,3,66.66666666666666,reports_walkforward/returns_FILUSDT_30min.pkl,20,56,56,3,44,68,True
FILUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.4707915680000063,1,100.0,reports_walkforward/returns_FILUSDT_30min.pkl,12,14,74,3,24,22,True
FILUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.5251968359999859,2,100.0,reports_walkforward/returns_FILUSDT_30min.pkl,16,50,48,6,34,36,True
FILUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-0.19143146399998034,6,33.33333333333333,reports_walkforward/returns_FILUSDT_30min.pkl,18,68,50,6,38,54,True
